objetivo_clave,objetivo_desc,meta_clave,meta_codigo,meta_desc,indicador_clave,indicador_codigo,indicador_desc,clave_serie,num_registros,tiene_valores,tipo,desglose_geo
ODS0150,Vida de ecosistemas terrestres,ODS01500080,Meta 15n.2,Gestión sostenible de los recursos naturales y la distribución equitativa de los beneficios derivados de éstos considerando el patrimonio biocultural de las comunidades,ODS015000800010,15n.2.1,Tasa anual de deforestación bruta a nivel nacional,1055,24,True,Nacional,Sin desglose geográfico
ODS0160,"Paz, justicia e instituciones sólidas",ODS01600010,Meta 16.1,Reducir significativamente todas las formas de violencia y las correspondientes tasas de mortalidad en todo el mundo,ODS016000100010,16.1.1,"Número de defunciones por homicidio por cada 100 000 habitantes, desglosado por sexo y edad",645,7425,True,Global,Desglose por entidad federativa
ODS0160,"Paz, justicia e instituciones sólidas",ODS01600010,Meta 16.1,Reducir significativamente todas las formas de violencia y las correspondientes tasas de mortalidad en todo el mundo,ODS016000100035,16.1.3.a,Proporción de la población que ha sufrido violencia física en los últimos 12 meses,944,990,True,Global,Desglose por entidad federativa
ODS0160,"Paz, justicia e instituciones sólidas",ODS01600010,Meta 16.1,Reducir significativamente todas las formas de violencia y las correspondientes tasas de mortalidad en todo el mundo,ODS016000100036,16.1.3.b,Proporción de la población que ha sufrido violencia psicológica en los últimos 12 meses,1280,990,True,Global,Desglose por entidad federativa
ODS0160,"Paz, justicia e instituciones sólidas",ODS01600010,Meta 16.1,Reducir significativamente todas las formas de violencia y las correspondientes tasas de mortalidad en todo el mundo,ODS016000100037,16.1.3.c,Proporción de la población que ha sufrido violencia sexual en los últimos 12 meses,947,30,True,Global,Sin desglose geográfico
ODS0160,"Paz, justicia e instituciones sólidas",ODS01600010,Meta 16.1,Reducir significativamente todas las formas de violencia y las correspondientes tasas de mortalidad en todo el mundo,ODS016000100040,16.1.4,Proporción de la población que se siente segura al caminar sola por la noche en su zona de residencia,1282,495,True,Global,Desglose por entidad federativa
ODS0160,"Paz, justicia e instituciones sólidas",ODS01600030,Meta 16.3.,Promover el estado de derecho en los planos nacional e internacional y garantizar la igualdad de acceso a la justicia para todos,ODS016000300010,16.3.1,Proporción de víctimas de violencia en los últimos 12 meses que han notificado su victimización a las autoridades competentes u otros mecanismos de resolución de conflictos reconocidos oficialmente,935,30,True,Global,Sin desglose geográfico
ODS0160,"Paz, justicia e instituciones sólidas",ODS01600030,Meta 16.3.,Promover el estado de derecho en los planos nacional e internacional y garantizar la igualdad de acceso a la justicia para todos,ODS016000300015,16.3.1.a,Proporción de víctimas de violencia física en los últimos 12 meses que han notificado su victimización a las autoridades competentes u otros mecanismos de resolución de conflictos reconocidos oficialmente,1285,30,True,Global,Sin desglose geográfico
ODS0160,"Paz, justicia e instituciones sólidas",ODS01600030,Meta 16.3.,Promover el estado de derecho en los planos nacional e internacional y garantizar la igualdad de acceso a la justicia para todos,ODS016000300017,16.3.1.b,Proporción de víctimas de violencia psicológica en los últimos 12 meses que han notificado su victimización a las autoridades competentes u otros mecanismos de resolución de conflictos reconocidos oficialmente,1288,30,True,Global,Sin desglose geográfico
ODS0160,"Paz, justicia e instituciones sólidas",ODS01600030,Meta 16.3.,Promover el estado de derecho en los planos nacional e internacional y garantizar la igualdad de acceso a la justicia para todos,ODS016000300018,16.3.1.c,Proporción de víctimas de violencia sexual en los últimos 12 meses que han notificado su victimización a las autoridades competentes u otros mecanismos de resolución de conflictos reconocidos oficialmente,1291,30,True,Global,Sin desglose geográfico
ODS0160,"Paz, justicia e instituciones sólidas",ODS01600030,Meta 16.3.,Promover el estado de derecho en los planos nacional e internacional y garantizar la igualdad de acceso a la justicia para todos,ODS016000300020,16.3.2,Proporción de detenidos que no han sido condenados en el conjunto de la población reclusa total,646,27,True,Global,Sin desglose geográfico
ODS0160,"Paz, justicia e instituciones sólidas",ODS01600030,Meta 16.3.,Promover el estado de derecho en los planos nacional e internacional y garantizar la igualdad de acceso a la justicia para todos,ODS016000300030,16r.3a,Tasa de ocupación carcelaria federal,1341,7,True,Regional,Sin desglose geográfico
ODS0160,"Paz, justicia e instituciones sólidas",ODS01600030,Meta 16.3.,Promover el estado de derecho en los planos nacional e internacional y garantizar la igualdad de acceso a la justicia para todos,ODS016000300040,16r.3b,Tasa de ocupación carcelaria estatal,1344,990,True,Regional,Desglose por entidad federativa
ODS0160,"Paz, justicia e instituciones sólidas",ODS01600050,Meta 16.5,Reducir considerablemente la corrupción y el soborno en todas sus formas,ODS016000500010,16.5.1,"Proporción de personas que han tenido al menos un contacto con un funcionario público y que han pagado un soborno a un funcionario público, o a las que un funcionario público les ha pedido un soborno, durante los últimos 12 meses",980,891,True,Global,Desglose por entidad federativa
ODS0160,"Paz, justicia e instituciones sólidas",ODS01600050,Meta 16.5,Reducir considerablemente la corrupción y el soborno en todas sus formas,ODS016000500020,16.5.2,"Proporción de negocios que han tenido al menos un contacto con un funcionario público y que han pagado un soborno a un funcionario público, o a los que un funcionario público les ha pedido un soborno, durante los últimos 12 meses",938,5,True,Global,Sin desglose geográfico
ODS0160,"Paz, justicia e instituciones sólidas",ODS01600060,Meta 16.6,Crear a todos los niveles instituciones eficaces y transparentes que rindan cuentas,ODS016000600010,16.6.1,"Gastos primarios del gobierno como proporción del presupuesto aprobado original, desglosados por sector (o por códigos presupuestarios o elementos similares)",758,7,True,Global,Sin desglose geográfico
ODS0160,"Paz, justicia e instituciones sólidas",ODS01600060,Meta 16.6,Crear a todos los niveles instituciones eficaces y transparentes que rindan cuentas,ODS016000600030,16.6.2.a,Satisfacción con el servicio de educación pública obligatoria,1325,594,True,Global,Desglose por entidad federativa
ODS0160,"Paz, justicia e instituciones sólidas",ODS01600060,Meta 16.6,Crear a todos los niveles instituciones eficaces y transparentes que rindan cuentas,ODS016000600040,16.6.2.b,Satisfacción con el servicio de educación pública universitaria,1328,594,True,Global,Desglose por entidad federativa
ODS0160,"Paz, justicia e instituciones sólidas",ODS01600070,Meta 16.7.,"Garantizar la adopción en todos los niveles de decisiones inclusivas, participativas y representativas que respondan a las necesidades",ODS016000700020,16.7.1b,Representatividad de grupos poblacionales en las administraciones públicas,1503,6426,True,Global,Proporción plazas públicas
ODS0160,"Paz, justicia e instituciones sólidas",ODS01600070,Meta 16.7.,"Garantizar la adopción en todos los niveles de decisiones inclusivas, participativas y representativas que respondan a las necesidades",ODS016000700030,16.7.1c,Representatividad de grupos poblacionales en el poder judicial,1527,2856,True,Global,Plazas en el Poder judicial
ODS0160,"Paz, justicia e instituciones sólidas",ODS01600070,Meta 16.7.,"Garantizar la adopción en todos los niveles de decisiones inclusivas, participativas y representativas que respondan a las necesidades",ODS016000700040,16.7.2.,Proporción de la población que considera que la adopción de decisiones es inclusiva y participativa,1322,21,True,Global,Sin desglose geográfico
ODS0160,"Paz, justicia e instituciones sólidas",ODS01600090,Meta 16.9.,"De aquí a 2030, proporcionar acceso a una identidad jurídica para todos, en particular mediante el registro de nacimientos",ODS016000900010,16.9.1a,Porcentaje de hijas e hijos sobrevivientes menores de 5 años cuyo nacimiento se ha registrado ante una autoridad civil por edad según sexo,1511,54,True,Global,Sin desglose geográfico
ODS0160,"Paz, justicia e instituciones sólidas",ODS01600090,Meta 16.9.,"De aquí a 2030, proporcionar acceso a una identidad jurídica para todos, en particular mediante el registro de nacimientos",ODS016000900020,16.9.1b,Porcentaje de hijas e hijos sobrevivientes menores de 5 años cuyo nacimiento se ha registrado ante una autoridad civil por entidad federativa y edad,1514,594,True,Global,Desglose por entidad federativa
ODS0160,"Paz, justicia e instituciones sólidas",ODS01600095,Meta 16.b,Promover y aplicar leyes y políticas no discriminatorias en favor del desarrollo sostenible,ODS016000950010,16.b.1.,Proporción de la población que declara haberse sentido personalmente discriminada o acosada en los últimos 12 meses por motivos de discriminación prohibidos por el derecho internacional de los derechos humanos.,2007,72,True,Global,Sin desglose geográfico
ODS0160,"Paz, justicia e instituciones sólidas",ODS01600100,Meta 16n.1,Impulsar una política de paz y seguridad integral,ODS016001000010,16n.1.1,Prevalencia delictiva en personas de 18 años y más,1105,1485,True,Nacional,Desglose por entidad federativa
ODS0160,"Paz, justicia e instituciones sólidas",ODS01600100,Meta 16n.1,Impulsar una política de paz y seguridad integral,ODS016001000020,16n.1.2,Prevalencia delictiva en unidades económicas,1108,1848,True,Nacional,Desglose por entidad federativa
ODS0160,"Paz, justicia e instituciones sólidas",ODS01600110,Meta 16n.2,Recuperar el Estado de derecho y garantizar la igualdad de acceso a la justicia para todos,ODS016001100010,16n.2.1,Porcentaje de personas de 18 años y más que identifica a la policía estatal y manifiesta que le genera confianza,1035,990,True,Nacional,Desglose por entidad federativa
ODS0160,"Paz, justicia e instituciones sólidas",ODS01600110,Meta 16n.2,Recuperar el Estado de derecho y garantizar la igualdad de acceso a la justicia para todos,ODS016001100020,16n.2.2,Porcentaje de personas de 18 años y más que identifica a los Ministerios Públicos y Fiscalías estatales y manifiesta que les generan confianza,1036,990,True,Nacional,Desglose por entidad federativa
ODS0160,"Paz, justicia e instituciones sólidas",ODS01600110,Meta 16n.2,Recuperar el Estado de derecho y garantizar la igualdad de acceso a la justicia para todos,ODS016001100030,16n.2.3,"Porcentaje de delitos ocurridos y denunciados donde el trato recibido al momento de la denuncia, por parte del Ministerio Público, fue calificado como bueno o excelente",1111,1485,True,Nacional,Desglose por entidad federativa
ODS0160,"Paz, justicia e instituciones sólidas",ODS01600110,Meta 16n.2,Recuperar el Estado de derecho y garantizar la igualdad de acceso a la justicia para todos,ODS016001100040,16n.2.4,Porcentaje de la población de 18 años y más que tiene mucha o algo de confianza en jueces,1038,990,True,Nacional,Desglose por entidad federativa
ODS0160,"Paz, justicia e instituciones sólidas",ODS01600120,Meta 16n.3,Reducir la corrupción y el soborno en todas sus formas,ODS016001200010,16n.3.1.a,Porcentaje de la población de 18 años y más satisfecha con el servicio de calles y avenidas,1039,594,True,Nacional,Desglose por entidad federativa
ODS0160,"Paz, justicia e instituciones sólidas",ODS01600120,Meta 16n.3,Reducir la corrupción y el soborno en todas sus formas,ODS016001200020,16n.3.1.b,Porcentaje de la población de 18 años y más satisfecha con el servicio de parques y jardines públicos,1138,594,True,Nacional,Desglose por entidad federativa
ODS0160,"Paz, justicia e instituciones sólidas",ODS01600120,Meta 16n.3,Reducir la corrupción y el soborno en todas sus formas,ODS016001200030,16n.3.1.c,Porcentaje de la población de 18 años y más satisfecha con el servicio de agua potable,1135,594,True,Nacional,Desglose por entidad federativa
ODS0160,"Paz, justicia e instituciones sólidas",ODS01600120,Meta 16n.3,Reducir la corrupción y el soborno en todas sus formas,ODS016001200040,16n.3.1.d,Porcentaje de la población de 18 años y más satisfecha con el servicio de drenaje y alcantarillado,1132,495,True,Nacional,Desglose por entidad federativa
ODS0160,"Paz, justicia e instituciones sólidas",ODS01600120,Meta 16n.3,Reducir la corrupción y el soborno en todas sus formas,ODS016001200050,16n.3.1.e,Porcentaje de la población de 18 años y más satisfecha con el servicio de alumbrado público,1129,594,True,Nacional,Desglose por entidad federativa
ODS0160,"Paz, justicia e instituciones sólidas",ODS01600120,Meta 16n.3,Reducir la corrupción y el soborno en todas sus formas,ODS016001200060,16n.3.1.f,Porcentaje de la población de 18 años y más satisfecha con el servicio de recolección de basura,1126,594,True,Nacional,Desglose por entidad federativa
ODS0160,"Paz, justicia e instituciones sólidas",ODS01600120,Meta 16n.3,Reducir la corrupción y el soborno en todas sus formas,ODS016001200070,16n.3.2,Confianza en el Gobierno Federal,1245,780,True,Nacional,Desglose por entidad federativa y áreas metropolitanas autorrepresentadas
ODS0170,Alianzas para lograr los objetivos,ODS01700005,Meta 17.1,"Fortalecer la movilización de recursos internos, incluso mediante la prestación de apoyo internacional a los países en desarrollo, con el fin de mejorar la capacidad nacional para recaudar ingresos fiscales y de otra índole",ODS017000050010,17.1.1,"Total de los ingresos del gobierno como proporción del PIB, desglosado por fuente",765,116,True,Global,Sin desglose geográfico
ODS0170,Alianzas para lograr los objetivos,ODS01700005,Meta 17.1,"Fortalecer la movilización de recursos internos, incluso mediante la prestación de apoyo internacional a los países en desarrollo, con el fin de mejorar la capacidad nacional para recaudar ingresos fiscales y de otra índole",ODS017000050020,17.1.2,Proporción del presupuesto nacional financiado por impuestos internos,766,31,True,Global,Sin desglose geográfico
ODS0170,Alianzas para lograr los objetivos,ODS01700009,Meta 17.3,Movilizar recursos financieros adicionales de múltiples fuentes para los países en desarrollo,ODS017000090020,17.3.2,Volumen de las remesas (en dólares de los Estados Unidos) como proporción del PIB total,667,120,True,Global,Sin desglose geográfico
ODS0170,Alianzas para lograr los objetivos,ODS01700020,Meta 17.4,"Ayudar a los países en desarrollo a lograr la sostenibilidad de la deuda a largo plazo con políticas coordinadas orientadas a fomentar la financiación, el alivio y la reestructuración de la deuda, según proceda, y hacer frente a la deuda externa de los países pobres muy endeudados a fin de reducir el endeudamiento excesivo",ODS017000200010,17.4.1,Servicio de la deuda como proporción de las exportaciones de bienes y servicios,769,15,True,Global,Sin desglose geográfico
ODS0170,Alianzas para lograr los objetivos,ODS01700060,Meta 17.6,"Mejorar la cooperación regional e internacional Norte-Sur, Sur-Sur y triangular en materia de ciencia, tecnología e innovación y el acceso a estas, y aumentar el intercambio de conocimientos en condiciones mutuamente convenidas, incluso mejorando la coordinación entre los mecanismos existentes, en particular a nivel de las Naciones Unidas, y mediante un mecanismo mundial de facilitación de la tecnología",ODS017000600010,17.6.1,"Accesos del servicio fijo de Internet por cada 100 habitantes, desglosados por velocidad",1077,132,True,Global,Sin desglose geográfico
ODS0170,Alianzas para lograr los objetivos,ODS01700080,Meta 17.8,"Poner en pleno funcionamiento, a más tardar en 2017, el banco de tecnología y el mecanismo de apoyo a la creación de capacidad en materia de ciencia, tecnología e innovación para los países menos adelantados y aumentar la utilización de tecnologías instrumentales, en particular la tecnología de la información y las comunicaciones",ODS017000800003,17.8.1,"Proporción de personas que usan internet, por entidad federativa",830,878,True,Global,Desglose por entidad federativa y principales ciudades
ODS0170,Alianzas para lograr los objetivos,ODS01700080,Meta 17.8,"Poner en pleno funcionamiento, a más tardar en 2017, el banco de tecnología y el mecanismo de apoyo a la creación de capacidad en materia de ciencia, tecnología e innovación para los países menos adelantados y aumentar la utilización de tecnologías instrumentales, en particular la tecnología de la información y las comunicaciones",ODS017000800005,17.8.1.a,"Proporción de personas que usan Internet, dentro y fuera del hogar",85,102,True,Global,Sin desglose geográfico
ODS0170,Alianzas para lograr los objetivos,ODS01700140,Meta 17n.1,Consolidar una política tributaria efectiva,ODS017001400010,17n.1.1,Autonomía fiscal de gobiernos subnacionales (ingresos propios como proporción de los ingresos totales de estados),1040,17,True,Nacional,Sin desglose geográfico
ODS0170,Alianzas para lograr los objetivos,ODS01700150,Meta 17n.2,Creación y fortalecimiento de capacidades eficaces y específicas para la implementación de la Agenda 2030,ODS017001500010,17n.2.1,Porcentaje de indicadores globales y regionales para los que se encuentra información pública en la plataforma de indicadores,1056,3,True,Nacional,Sin desglose geográfico
ODS0170,Alianzas para lograr los objetivos,ODS01700170,Meta 17n.4,Coherencia de las políticas para el desarrollo sostenible en el sector cultural,ODS017001700010,17n.4.1,Crecimiento de los puestos de trabajo ocupados totales del sector de la cultura,1058,16,True,Nacional,Sin desglose geográfico
ODS0170,Alianzas para lograr los objetivos,ODS01700170,Meta 17n.4,Coherencia de las políticas para el desarrollo sostenible en el sector cultural,ODS017001700020,17n.4.2,Crecimiento real del valor agregado bruto del sector de la cultura,1059,16,True,Nacional,Sin desglose geográfico
ODS0170,Alianzas para lograr los objetivos,ODS01700180,Meta 17.19,"De aquí a 2030, aprovechar las iniciativas existentes para elaborar indicadores que permitan medir los progresos en materia de desarrollo sostenible y complementen el producto interno bruto, y apoyar la creación de capacidad estadística en los países en desarrollo",ODS017001800010,17r.19.a,"Porcentaje del presupuesto público que representa a) la oficina nacional de estadística, b) el sistema estadístico nacional, c) el instituto geográfico nacional y d) el sistema geográfico nacional",1889,11,True,Regional,Sin desglose geográfico
